ID do canal,URL do canal,Título do canal
UCYZEJOUt5edEhxmM0gEZqQg,http://www.youtube.com/channel/UCYZEJOUt5edEhxmM0gEZqQg,Little Mountain Ranch
UCY_Bq1AF0xvPUjaAqV7kweA,http://www.youtube.com/channel/UCY_Bq1AF0xvPUjaAqV7kweA,SBS Dateline
UCYaHr80xXXzoOZWcMsGG19g,http://www.youtube.com/channel/UCYaHr80xXXzoOZWcMsGG19g,Nick Wright
UCYeF244yNGuFefuFKqxIAXw,http://www.youtube.com/channel/UCYeF244yNGuFefuFKqxIAXw,The Royal Institution
UCYfxHCKSqBMbRqTf8kH9xgA,http://www.youtube.com/channel/UCYfxHCKSqBMbRqTf8kH9xgA,Série ao Fundo
UCYidQwKhM3WTDKpT8pwfJzw,http://www.youtube.com/channel/UCYidQwKhM3WTDKpT8pwfJzw,Downshiftology
UCYkN-1R-p0Mler2jtAtR-Hg,http://www.youtube.com/channel/UCYkN-1R-p0Mler2jtAtR-Hg,Bíblia Sagrada 24h
UCYlq-KmwPjc1DtsGmthFqSQ,http://www.youtube.com/channel/UCYlq-KmwPjc1DtsGmthFqSQ,Figure
UCYrqanbSklKodK2Onpt6KgA,http://www.youtube.com/channel/UCYrqanbSklKodK2Onpt6KgA,Sailing Parlay Revival
UCYx10jQ_0QeqkV7gWiUE5yw,http://www.youtube.com/channel/UCYx10jQ_0QeqkV7gWiUE5yw,NoCode StartUp
UCYz-yPyNmY-024J1f8ILypQ,http://www.youtube.com/channel/UCYz-yPyNmY-024J1f8ILypQ,Edward Chechique
UCZ4AMrDcNrfy3X6nsU8-rPg,http://www.youtube.com/channel/UCZ4AMrDcNrfy3X6nsU8-rPg,Economics Explained
UCZ4KF3VS4jv5650dLeYe7wQ,http://www.youtube.com/channel/UCZ4KF3VS4jv5650dLeYe7wQ,Typebot
UCZJkZy008cQjqkJeKpJu8tA,http://www.youtube.com/channel/UCZJkZy008cQjqkJeKpJu8tA,Mizko
UCZJps_l4u2aqHdBuzYSLufA,http://www.youtube.com/channel/UCZJps_l4u2aqHdBuzYSLufA,BalvenieUS
UCZRp6-Xvzo_dBFvt9L7y3Qw,http://www.youtube.com/channel/UCZRp6-Xvzo_dBFvt9L7y3Qw,Build Great Products
UCZSE95RmyMUgJWmfra9Yx1A,http://www.youtube.com/channel/UCZSE95RmyMUgJWmfra9Yx1A,Banijay Science
UCZUIFSCrgcmCH0QQ4bfysrA,http://www.youtube.com/channel/UCZUIFSCrgcmCH0QQ4bfysrA,Jasper Aiken
UCZaT_X_mc0BI-djXOlfhqWQ,http://www.youtube.com/channel/UCZaT_X_mc0BI-djXOlfhqWQ,VICE News
UCZcXehoazteUS0raxGViMGQ,http://www.youtube.com/channel/UCZcXehoazteUS0raxGViMGQ,Andres Alonso
UCZf2UBLV6T24ttW1EauMlDg,http://www.youtube.com/channel/UCZf2UBLV6T24ttW1EauMlDg,Fala Guerreiro Cast
UCZkECmtbEvwJ7BWOYH4iOaA,http://www.youtube.com/channel/UCZkECmtbEvwJ7BWOYH4iOaA,Somos HEFLO
UCZny-EBnD3j6CfhvJpnpQwQ,http://www.youtube.com/channel/UCZny-EBnD3j6CfhvJpnpQwQ,Practical Peculiarities with Nikk Alcaraz
UCZtDUmC3W7j25XHZWFT_XgQ,http://www.youtube.com/channel/UCZtDUmC3W7j25XHZWFT_XgQ,BBC Music
UCZuXjkFY00p1ga3UyCBbR2w,http://www.youtube.com/channel/UCZuXjkFY00p1ga3UyCBbR2w,Grim Reapers
UCZuY75gOI808Rqyr6LgxVww,http://www.youtube.com/channel/UCZuY75gOI808Rqyr6LgxVww,Acquisitioncom
UCZxr48h7_qEXuM1imy6NcCg,http://www.youtube.com/channel/UCZxr48h7_qEXuM1imy6NcCg,Compilado do Código Fonte TV [OFICIAL]
UCZyquXNRP0p5SU4sx1riSrw,http://www.youtube.com/channel/UCZyquXNRP0p5SU4sx1riSrw,ABFintechs
UC_00QQmsCRAC-6YVXesFcLQ,http://www.youtube.com/channel/UC_00QQmsCRAC-6YVXesFcLQ,Brenno Sullivan
UC_9ObjTaq4kIvuVCJgHPPRw,http://www.youtube.com/channel/UC_9ObjTaq4kIvuVCJgHPPRw,kelogsloops
UC_DmOS_FBvO4H27U7X0OtRg,http://www.youtube.com/channel/UC_DmOS_FBvO4H27U7X0OtRg,Fearless & Far
UC_Rp37JgQtg162oXa2AzFQg,http://www.youtube.com/channel/UC_Rp37JgQtg162oXa2AzFQg,Cooking With The Blues
UC_S0DS1SZ7wGKBORuLoR_lQ,http://www.youtube.com/channel/UC_S0DS1SZ7wGKBORuLoR_lQ,Samuel Choairy
UC_TLOi7tnJBvvFeGi4bo6EA,http://www.youtube.com/channel/UC_TLOi7tnJBvvFeGi4bo6EA,European Outdoor Film Tour
UC_TXbxNKS3aU-_EwFcgCYjA,http://www.youtube.com/channel/UC_TXbxNKS3aU-_EwFcgCYjA,Dev Tech Tips Brasil
UC_X9SNygQv6r3lVsbNyn-Ag,http://www.youtube.com/channel/UC_X9SNygQv6r3lVsbNyn-Ag,biduleilao
UC_ZYvtEe4MCi0W_1jl_wFOw,http://www.youtube.com/channel/UC_ZYvtEe4MCi0W_1jl_wFOw,Deepak Malhotra
UC_ilEtzjHGLCHorWC41eRVw,http://www.youtube.com/channel/UC_ilEtzjHGLCHorWC41eRVw,Bryan CHIBI Gaynor
UC_kRDKYrUlrbtrSiyu5Tflg,http://www.youtube.com/channel/UC_kRDKYrUlrbtrSiyu5Tflg,Daft Punk
UC_lePY0Lm0E2-_IkYUWpI5A,http://www.youtube.com/channel/UC_lePY0Lm0E2-_IkYUWpI5A,Dataquest
UC_qBxVulFiw3owyLgZ9b8Jw,http://www.youtube.com/channel/UC_qBxVulFiw3owyLgZ9b8Jw,Amanda e Fernando
UC_tRmH_CsVlVovComsyiYrg,http://www.youtube.com/channel/UC_tRmH_CsVlVovComsyiYrg,John Woodfield RC Gliders
UC_uMv3bNXwapHl8Dzf2p01Q,http://www.youtube.com/channel/UC_uMv3bNXwapHl8Dzf2p01Q,Lil Nas X
UC_x36zCEGilGpB1m-V4gmjg,http://www.youtube.com/channel/UC_x36zCEGilGpB1m-V4gmjg,IndyDevDan
UCa-bX3gZC3YnCThlGM5d38Q,http://www.youtube.com/channel/UCa-bX3gZC3YnCThlGM5d38Q,the fifth estate
UCa-ckhlKL98F8YXKQ-BALiw,http://www.youtube.com/channel/UCa-ckhlKL98F8YXKQ-BALiw,The Graham Stephan Show
UCa3cGZikmp773zSLivApV1g,http://www.youtube.com/channel/UCa3cGZikmp773zSLivApV1g,Pablo Strong
UCa3vT97_CxFzwC9j_BZZCGw,http://www.youtube.com/channel/UCa3vT97_CxFzwC9j_BZZCGw,Giorgia Angiuli
UCa5y2OkGXKQgE3vUrquHUcw,http://www.youtube.com/channel/UCa5y2OkGXKQgE3vUrquHUcw,BMad Code
UCaC9B0wDQKkQpUGVjaNNkIQ,http://www.youtube.com/channel/UCaC9B0wDQKkQpUGVjaNNkIQ,Ethan Nelson
UCaGmdJSSiR7fkh2A-c6emsA,http://www.youtube.com/channel/UCaGmdJSSiR7fkh2A-c6emsA,g1
UCaJ_xrKTkBWMNbc8G-2SIwA,http://www.youtube.com/channel/UCaJ_xrKTkBWMNbc8G-2SIwA,Sailing Nahoa
UCaLfMkkHhSA_LaCta0BzyhQ,http://www.youtube.com/channel/UCaLfMkkHhSA_LaCta0BzyhQ,Munchies
UCaLiosPyg4O4UF3Kf1mB7LQ,http://www.youtube.com/channel/UCaLiosPyg4O4UF3Kf1mB7LQ,phil style
UCaLqj-d_p8iuUfda5398igA,http://www.youtube.com/channel/UCaLqj-d_p8iuUfda5398igA,Ramy RC
UCaO9orJHxkML8rpcKkILPIw,http://www.youtube.com/channel/UCaO9orJHxkML8rpcKkILPIw,Yachting Monthly
UCaQ8gSGKZaAQ2n4WU7Yo7-w,http://www.youtube.com/channel/UCaQ8gSGKZaAQ2n4WU7Yo7-w,Jean Alessandro
UCaXsK6jf0AddIiYEjYmzVWw,http://www.youtube.com/channel/UCaXsK6jf0AddIiYEjYmzVWw,Rocky Mountain PBS
UCa_xJKsllwjLgZ1qkm1aW7g,http://www.youtube.com/channel/UCa_xJKsllwjLgZ1qkm1aW7g,EXIT Festival
UCafBCXXa9f7cI-_xf0Ws2VA,http://www.youtube.com/channel/UCafBCXXa9f7cI-_xf0Ws2VA,Christian Rivers
UCah1Wlfp86HD0tpbhW1LP1Q,http://www.youtube.com/channel/UCah1Wlfp86HD0tpbhW1LP1Q,Sailing Today
UCamLstJyCa-t5gfZegxsFMw,http://www.youtube.com/channel/UCamLstJyCa-t5gfZegxsFMw,Colin and Samir
UCawNWlihdgaycQpO3zi-jYg,http://www.youtube.com/channel/UCawNWlihdgaycQpO3zi-jYg,Israel Defense Forces
UCawZsQWqfGSbCI5yjkdVkTA,http://www.youtube.com/channel/UCawZsQWqfGSbCI5yjkdVkTA,Matthew Berman
UCb2EYjrzI6WpNAmPZeihhag,http://www.youtube.com/channel/UCb2EYjrzI6WpNAmPZeihhag,The Film Archives
UCb7xZQi7F3RW7BNtR57cNnA,http://www.youtube.com/channel/UCb7xZQi7F3RW7BNtR57cNnA,Banijay History
UCbAn7pVK2VIyo-UysfWGdZQ,http://www.youtube.com/channel/UCbAn7pVK2VIyo-UysfWGdZQ,ui․dev
UCbC2DjohfqaUcXK_XmXBVUg,http://www.youtube.com/channel/UCbC2DjohfqaUcXK_XmXBVUg,CopilotKit
UCbHAbP7Fh1cYRCNvJO6J5TQ,http://www.youtube.com/channel/UCbHAbP7Fh1cYRCNvJO6J5TQ,Angel Poon
UCbHP6VGz859AqUebR1B_WLw,http://www.youtube.com/channel/UCbHP6VGz859AqUebR1B_WLw,Payton Clark Smith
UCbJSc2NyTZgz3Qu21kDId5Q,http://www.youtube.com/channel/UCbJSc2NyTZgz3Qu21kDId5Q,Rasmus Widing
UCbKAPzRIMlAS1CXyEec8O-g,http://www.youtube.com/channel/UCbKAPzRIMlAS1CXyEec8O-g,Sailing Zola
UCbKPKQvS8drOoLyrunmeuJQ,http://www.youtube.com/channel/UCbKPKQvS8drOoLyrunmeuJQ,GIVEN Institute
UCbLSMpJMFL7bgV0AuzwD5bw,http://www.youtube.com/channel/UCbLSMpJMFL7bgV0AuzwD5bw,Florent Lebrun
UCbNW6k-FImxl2f_lr7qwUSA,http://www.youtube.com/channel/UCbNW6k-FImxl2f_lr7qwUSA,Joe Presti
UCbRP3c757lWg9M-U7TyEkXA,http://www.youtube.com/channel/UCbRP3c757lWg9M-U7TyEkXA,Theo - t3․gg
UCbRj3Tcy1Zoz3rcf83nW5kw,http://www.youtube.com/channel/UCbRj3Tcy1Zoz3rcf83nW5kw,SAM THE COOKING GUY
UCbTAwyq6nWOLnFag-PR0XVw,http://www.youtube.com/channel/UCbTAwyq6nWOLnFag-PR0XVw,Nerds de Negócios
UCbTtcwb7NgrZNKN2g84fOIQ,http://www.youtube.com/channel/UCbTtcwb7NgrZNKN2g84fOIQ,Bruno Fraga
UCbWB33FQvFiV0Pq9Calkgzw,http://www.youtube.com/channel/UCbWB33FQvFiV0Pq9Calkgzw,Mother Jones
UCbfYPyITQ-7l4upoX8nvctg,http://www.youtube.com/channel/UCbfYPyITQ-7l4upoX8nvctg,Two Minute Papers
UCbh6_TmFnAJLI56aAQeD3qw,http://www.youtube.com/channel/UCbh6_TmFnAJLI56aAQeD3qw,Frei Gilson / Som do Monte - OFICIAL
UCbiGwU0-W1XCDUrt3BTVrag,http://www.youtube.com/channel/UCbiGwU0-W1XCDUrt3BTVrag,Rádio CBN
UCbmNph6atAoGfqLoCL_duAg,http://www.youtube.com/channel/UCbmNph6atAoGfqLoCL_duAg,Talks at Google
UCbpMy0Fg74eXXkvxJrtEn3w,http://www.youtube.com/channel/UCbpMy0Fg74eXXkvxJrtEn3w,Bon Appétit
UCbqUIYQ7J2rS6C_nk4cNTxQ,http://www.youtube.com/channel/UCbqUIYQ7J2rS6C_nk4cNTxQ,Voiceflow
UCbrm5yS3epbY4RHXLPF_Q7Q,http://www.youtube.com/channel/UCbrm5yS3epbY4RHXLPF_Q7Q,Fabrício Lorenz - Trader e Investidor
UCbtV5L8TVB0zQ9khThGApLw,http://www.youtube.com/channel/UCbtV5L8TVB0zQ9khThGApLw,Danny Jones
UCbzVRTkX3bzNZuBd9In4XyA,http://www.youtube.com/channel/UCbzVRTkX3bzNZuBd9In4XyA,Modern MBA
UCc-Nvq1SYmXVTO5_UwQbg6w,http://www.youtube.com/channel/UCc-Nvq1SYmXVTO5_UwQbg6w,Rafael Quintanilha – QuantBrasil
UCc6EuoWGbcHZldjfFbrruOQ,http://www.youtube.com/channel/UCc6EuoWGbcHZldjfFbrruOQ,GainCast
UCcCMQFw2GtysXaNO3YlCTyA,http://www.youtube.com/channel/UCcCMQFw2GtysXaNO3YlCTyA,Tudo Leilão
UCcCzzSbdw5-qmdF_NuTtb2w,http://www.youtube.com/channel/UCcCzzSbdw5-qmdF_NuTtb2w,Wade McMaster - Creator Impact
UCcDjx439mznDQW9Ic3WJXoQ,http://www.youtube.com/channel/UCcDjx439mznDQW9Ic3WJXoQ,ComunicaPlay by Edgar Caetano
UCcGs-OzlYOvQyZcfxuaJvgQ,http://www.youtube.com/channel/UCcGs-OzlYOvQyZcfxuaJvgQ,Dmitry Mayorov
UCcHuI3TBzZfcYuLRxQwjY6w,http://www.youtube.com/channel/UCcHuI3TBzZfcYuLRxQwjY6w,Erick Jacquin
UCcIbMAd5E6cOaJRuIliW9Lw,http://www.youtube.com/channel/UCcIbMAd5E6cOaJRuIliW9Lw,Samm Sheperd (SNRS)
UCcIwu1ye9EHnYHSml9tu_4Q,http://www.youtube.com/channel/UCcIwu1ye9EHnYHSml9tu_4Q,POTOMAC M&A
UCcMjLgeWNwqL2LBGS-iPb1A,http://www.youtube.com/channel/UCcMjLgeWNwqL2LBGS-iPb1A,Bishop Robert Barron
UCcNSILJyC5MpNuDUIPq6W8Q,http://www.youtube.com/channel/UCcNSILJyC5MpNuDUIPq6W8Q,Wildling Sailing
UCcabW7890RKJzL968QWEykA,http://www.youtube.com/channel/UCcabW7890RKJzL968QWEykA,CS50
UCcefcZRL2oaA_uBNeo5UOWg,http://www.youtube.com/channel/UCcefcZRL2oaA_uBNeo5UOWg,Y Combinator
UCcgF05LFpEsY5jB3gXfS7tw,http://www.youtube.com/channel/UCcgF05LFpEsY5jB3gXfS7tw,Casa Pappagallo
UCctuj_C9POmIHS4CkojVD1g,http://www.youtube.com/channel/UCctuj_C9POmIHS4CkojVD1g,Hilma Sailing
UCcxZ035aJQC-3X-iPoN9W5Q,http://www.youtube.com/channel/UCcxZ035aJQC-3X-iPoN9W5Q,Dumb Money
UCcyq283he07B7_KUX07mmtA,http://www.youtube.com/channel/UCcyq283he07B7_KUX07mmtA,Business Insider
UCd0u8dJSDWbriMvEBmYcXBQ,http://www.youtube.com/channel/UCd0u8dJSDWbriMvEBmYcXBQ,MIT Siegel Family Quest for Intelligence
UCd2QBrKT_GzjlsMOX4lLHOQ,http://www.youtube.com/channel/UCd2QBrKT_GzjlsMOX4lLHOQ,FUSION
UCd6MoB9NC6uYN2grvUNT-Zg,http://www.youtube.com/channel/UCd6MoB9NC6uYN2grvUNT-Zg,Amazon Web Services
UCd6qylQWz49LNjE4xrKf3RA,http://www.youtube.com/channel/UCd6qylQWz49LNjE4xrKf3RA,  Prof Simon - Science Filmmaker
UCd8J_aeX6_AaoZOG9QKffrw,http://www.youtube.com/channel/UCd8J_aeX6_AaoZOG9QKffrw,VICE Brasil
UCd9TxAyqZxASisDFRlNMinw,http://www.youtube.com/channel/UCd9TxAyqZxASisDFRlNMinw,SoySauceStories
UCdCottK2mn8T7VOHleKCYCg,http://www.youtube.com/channel/UCdCottK2mn8T7VOHleKCYCg,Isabel Paige
UCdJ6F8A1AC4XL55E8ZC6cmA,http://www.youtube.com/channel/UCdJ6F8A1AC4XL55E8ZC6cmA,Birdbox Studio
UCdM0LgFN54j-pRL-P0Ea_lg,http://www.youtube.com/channel/UCdM0LgFN54j-pRL-P0Ea_lg,LearnThatStack
UCdMrj5kezVrTiqZoFRqGxAg,http://www.youtube.com/channel/UCdMrj5kezVrTiqZoFRqGxAg,BigDeal by Codie Sanchez 
UCdNO3SSyxVGqW-xKmIVv9pQ,http://www.youtube.com/channel/UCdNO3SSyxVGqW-xKmIVv9pQ,settime2588
UCddiUEpeqJcYeBxX1IVBKvQ,http://www.youtube.com/channel/UCddiUEpeqJcYeBxX1IVBKvQ,The Verge
UCde0vB0fTwC8AT3sJofFV0w,http://www.youtube.com/channel/UCde0vB0fTwC8AT3sJofFV0w,Mikey No Code
UCdgMzEjWnuijOnFT6EShoRQ,http://www.youtube.com/channel/UCdgMzEjWnuijOnFT6EShoRQ,Outside Watch - SV Skylark
UCdl34X83KuirjTQXx0hVHSg,http://www.youtube.com/channel/UCdl34X83KuirjTQXx0hVHSg,WunderTrading
UCdtNjOwfQpgVK0FyOeLyzrg,http://www.youtube.com/channel/UCdtNjOwfQpgVK0FyOeLyzrg,Mike Tyson
UCe2N8f1z7PkmHuFOIrhwyPg,http://www.youtube.com/channel/UCe2N8f1z7PkmHuFOIrhwyPg,Mani Kanasani
UCe3T9LTpgBMG0CHyiR5l3Jw,http://www.youtube.com/channel/UCe3T9LTpgBMG0CHyiR5l3Jw,Yago Dora
UCe4X1GELYewG3jaWixojmYA,http://www.youtube.com/channel/UCe4X1GELYewG3jaWixojmYA,O Novo Programador
UCe737npQlKutwh-mmmoXdow,http://www.youtube.com/channel/UCe737npQlKutwh-mmmoXdow,NEVILLE GODDARD TEACHINGS
UCe83vpSONtz8Ex9viQH6nNg,http://www.youtube.com/channel/UCe83vpSONtz8Ex9viQH6nNg,VTurb
UCeC0IOo7i1P_61zVUWbJ4nw,http://www.youtube.com/channel/UCeC0IOo7i1P_61zVUWbJ4nw,KQED
UCeE3lj6pLX_gCd0Yvns517Q,http://www.youtube.com/channel/UCeE3lj6pLX_gCd0Yvns517Q,Ozzy Man Reviews
UCeJesXuEK5ERsyh-0DvM4PQ,http://www.youtube.com/channel/UCeJesXuEK5ERsyh-0DvM4PQ,The Kennedy Center
UCeOqa_ZbKo88RmL5z8Oz5Ww,http://www.youtube.com/channel/UCeOqa_ZbKo88RmL5z8Oz5Ww,Harvard John A. Paulson School of Engineering and Applied Sciences
UCePDFpCr78_qmVtpoB1Axaw,http://www.youtube.com/channel/UCePDFpCr78_qmVtpoB1Axaw,Great Art Explained
UCeWNza4IvFXpVYANBcTXNFg,http://www.youtube.com/channel/UCeWNza4IvFXpVYANBcTXNFg,Word on Fire Institute
UCeY0bbntWzzVIaj2z3QigXg,http://www.youtube.com/channel/UCeY0bbntWzzVIaj2z3QigXg,NBC News
UCec5yY3isuGkEH1kd22rfgg,http://www.youtube.com/channel/UCec5yY3isuGkEH1kd22rfgg,DIMITRI MARAMENIDES
UCecnstnUkk6tDNQPK2Huwuw,http://www.youtube.com/channel/UCecnstnUkk6tDNQPK2Huwuw,Elber Domingos | IMPACTUS AI
UCef1-8eOpJgud7szVPlZQAQ,http://www.youtube.com/channel/UCef1-8eOpJgud7szVPlZQAQ,CNN-News18
UCehH0gfC-ivKz_htoMHxHtA,http://www.youtube.com/channel/UCehH0gfC-ivKz_htoMHxHtA,Pri Leite Yoga
UCelfWQr9sXVMTvBzviPGlFw,http://www.youtube.com/channel/UCelfWQr9sXVMTvBzviPGlFw,AI LABS
UCemMjckda2LR_VBO85jgscQ,http://www.youtube.com/channel/UCemMjckda2LR_VBO85jgscQ,Al Waterloo
UCeq8GxD-kFVV5S1i0MCmzTg,http://www.youtube.com/channel/UCeq8GxD-kFVV5S1i0MCmzTg,Reezy Resells
UCetRsdZxDQDcgVDJd6erz6g,http://www.youtube.com/channel/UCetRsdZxDQDcgVDJd6erz6g,Attekita Dev
UCeu2gHKpfiM4CeIAc0hsyOA,http://www.youtube.com/channel/UCeu2gHKpfiM4CeIAc0hsyOA,Sail Ipanema
UCez325amHKwR061YniGc1Hw,http://www.youtube.com/channel/UCez325amHKwR061YniGc1Hw,Abdala Brothers
UCezOhPRojzE_Du7XQodCKxQ,http://www.youtube.com/channel/UCezOhPRojzE_Du7XQodCKxQ,Ziroth
UCf-N3fMCdbhVdBTXHgvSv1A,http://www.youtube.com/channel/UCf-N3fMCdbhVdBTXHgvSv1A,ZeroToProduct
UCf0B6e2G1JKxHaItTTuXOgA,http://www.youtube.com/channel/UCf0B6e2G1JKxHaItTTuXOgA,Huy's Chess Corner
UCf0kdSyKH0Nyfp5rVGvVvkw,http://www.youtube.com/channel/UCf0kdSyKH0Nyfp5rVGvVvkw,Funkonaut Sound
UCf15n72n6pV0RK6-GOi1s1Q,http://www.youtube.com/channel/UCf15n72n6pV0RK6-GOi1s1Q,XP
UCf6AGqO98eGk11nfazociVQ,http://www.youtube.com/channel/UCf6AGqO98eGk11nfazociVQ,ByteGrad
UCf86VySU8WOp1R9Zt8j0F4A,http://www.youtube.com/channel/UCf86VySU8WOp1R9Zt8j0F4A,Cruisers Academy
UCfE5Cz44GlZVyoaYTHJbuZw,http://www.youtube.com/channel/UCfE5Cz44GlZVyoaYTHJbuZw,Guga Foods
UCfMA8s_QXPPcuOTjTDFb4vA,http://www.youtube.com/channel/UCfMA8s_QXPPcuOTjTDFb4vA,PrimoCast
UCfMW1AWStJ8-Zfvf4yJ1v0Q,http://www.youtube.com/channel/UCfMW1AWStJ8-Zfvf4yJ1v0Q,brian_636
UCfO2hFVSDUaBmIqJ2R82rgQ,http://www.youtube.com/channel/UCfO2hFVSDUaBmIqJ2R82rgQ,1 Minutin
UCfR9kSqx7hYPCc21nGfTqtw,http://www.youtube.com/channel/UCfR9kSqx7hYPCc21nGfTqtw,S.M.D.S
UCfYrK5JU5EznsnK3wQE7iIg,http://www.youtube.com/channel/UCfYrK5JU5EznsnK3wQE7iIg,TV Aparecida
UCfjdaJaICBL5mHapxeuA06Q,http://www.youtube.com/channel/UCfjdaJaICBL5mHapxeuA06Q,Slice of Life
UCfsDkRyEYbLc1v69XFs9QLQ,http://www.youtube.com/channel/UCfsDkRyEYbLc1v69XFs9QLQ,Sweet Life Lanta
UCftwRNsjfRo08xYE31tkiyw,http://www.youtube.com/channel/UCftwRNsjfRo08xYE31tkiyw,WIRED
UCfzOLBT7jyHFcaTgwmnttog,http://www.youtube.com/channel/UCfzOLBT7jyHFcaTgwmnttog,Caler Edwards
UCg3ERB0zyFdl-N9_omCsLRg,http://www.youtube.com/channel/UCg3ERB0zyFdl-N9_omCsLRg,Mr.PiwPiew
UCg4W1uf-i5X1nVaeWJsKuyA,http://www.youtube.com/channel/UCg4W1uf-i5X1nVaeWJsKuyA,Paris 2024
UCg5J3E4bfpO1kLBocZji2qA,http://www.youtube.com/channel/UCg5J3E4bfpO1kLBocZji2qA,Mind Maps Official
UCg5QJQoL696XD75jqp3UdCQ,http://www.youtube.com/channel/UCg5QJQoL696XD75jqp3UdCQ,The Most Of History
UCgKz_JXJKKko9kXDrm6IODQ,http://www.youtube.com/channel/UCgKz_JXJKKko9kXDrm6IODQ,Real Estate Report
UCgNg3vwj3xt7QOrcIDaHdFg,http://www.youtube.com/channel/UCgNg3vwj3xt7QOrcIDaHdFg,PolyMatter
UCgTNupxATBfWmfehv21ym-g,http://www.youtube.com/channel/UCgTNupxATBfWmfehv21ym-g,Null Byte
UCgUxdfi_5-m67UDbrgcAFBg,http://www.youtube.com/channel/UCgUxdfi_5-m67UDbrgcAFBg,Coding Jesus (getcracked.io)
UCgYxT4eArz2-Ek5437HjisA,http://www.youtube.com/channel/UCgYxT4eArz2-Ek5437HjisA,Green Flower
UCg_akrh1j1nhf_dtY_vvV5Q,http://www.youtube.com/channel/UCg_akrh1j1nhf_dtY_vvV5Q,Corredor 5
UCgd5-BWtbgOw5Hx2wP3qxzg,http://www.youtube.com/channel/UCgd5-BWtbgOw5Hx2wP3qxzg,Cyb3rMaddy
UCgiTCh-yS2IiEiFhUleK3eA,http://www.youtube.com/channel/UCgiTCh-yS2IiEiFhUleK3eA,Jack Whitaker
UCgkw_MMOy6k1wGN9VM3kKOA,http://www.youtube.com/channel/UCgkw_MMOy6k1wGN9VM3kKOA,Chef Max Mariola
UCgkx40oeL6X9l93iT0sHxgg,http://www.youtube.com/channel/UCgkx40oeL6X9l93iT0sHxgg,Codex Community
UCgzH02aZzAcX0bDvdzy928w,http://www.youtube.com/channel/UCgzH02aZzAcX0bDvdzy928w,WesGPT
UCh0TFxXVm_ey7BiBPZ4j3DA,http://www.youtube.com/channel/UCh0TFxXVm_ey7BiBPZ4j3DA,Igor Crow
UCh4dVOT8979MvOAqSpiItbQ,http://www.youtube.com/channel/UCh4dVOT8979MvOAqSpiItbQ,BRM Podcasts
UCh6KFtW4a4Ozr81GI1cxaBQ,http://www.youtube.com/channel/UCh6KFtW4a4Ozr81GI1cxaBQ,University of California Television (UCTV)
UCh9oRAo8lKLB6a-mSO6QelQ,http://www.youtube.com/channel/UCh9oRAo8lKLB6a-mSO6QelQ,wocomoHISTORY
UChBtPExX9RjCdmpAizK7ccQ,http://www.youtube.com/channel/UChBtPExX9RjCdmpAizK7ccQ,Irmãos Dias Podcast
UChDKyKQ59fYz3JO2fl0Z6sg,http://www.youtube.com/channel/UChDKyKQ59fYz3JO2fl0Z6sg,TODAY
UChFahjDeMBV67DSXiF5pwBA,http://www.youtube.com/channel/UChFahjDeMBV67DSXiF5pwBA,UpFlip
UChH3PVceKAMkFXHza0PlX_Q,http://www.youtube.com/channel/UChH3PVceKAMkFXHza0PlX_Q,Matthew McConaughey
UChL7uuTTz_qcgDmeVg-dxiQ,http://www.youtube.com/channel/UChL7uuTTz_qcgDmeVg-dxiQ,Essential RC
UChWn-1Bt8XvVFK4j3HYBKng,http://www.youtube.com/channel/UChWn-1Bt8XvVFK4j3HYBKng,tech mumus
UChaBOiI9Yi2rDVmiIdu2meA,http://www.youtube.com/channel/UChaBOiI9Yi2rDVmiIdu2meA,Planta Fácil 3D
UChhw6DlKKTQ9mYSpTfXUYqA,http://www.youtube.com/channel/UChhw6DlKKTQ9mYSpTfXUYqA,Starter Story
UChuLeaTGRcfzo0UjL-2qSbQ,http://www.youtube.com/channel/UChuLeaTGRcfzo0UjL-2qSbQ,World Surf League
UChzvOu1uhDN5s3xsRUraHgQ,http://www.youtube.com/channel/UChzvOu1uhDN5s3xsRUraHgQ, Test Savant
UCiGWNa6QK6CiKPvv5-YPv8g,http://www.youtube.com/channel/UCiGWNa6QK6CiKPvv5-YPv8g,Sabrina Ramonov 🍄
UCiJD0P3QK7s--5Q--QzvT8w,http://www.youtube.com/channel/UCiJD0P3QK7s--5Q--QzvT8w,Another Adventure
UCiPYZkZeNbYTQZKNMlB0Gsw,http://www.youtube.com/channel/UCiPYZkZeNbYTQZKNMlB0Gsw,France Musique concerts
UCiQ52YlrXz7V5H45JF403WA,http://www.youtube.com/channel/UCiQ52YlrXz7V5H45JF403WA,Vindi
UCiTDv6q1XYwZnAm2EYN8wKw,http://www.youtube.com/channel/UCiTDv6q1XYwZnAm2EYN8wKw,WPTuts
UCiTTe3mBodoZVGVhQDpEFjg,http://www.youtube.com/channel/UCiTTe3mBodoZVGVhQDpEFjg,Northrop Grumman
UCiWTRcls77dL9YHCrpE09wQ,http://www.youtube.com/channel/UCiWTRcls77dL9YHCrpE09wQ,SURFING VISIONS
UCiZVMOinTQGb8HQu53VbV4Q,http://www.youtube.com/channel/UCiZVMOinTQGb8HQu53VbV4Q,Gamer's Little Playground
UCib793mnUOhWymCh2VJKplQ,http://www.youtube.com/channel/UCib793mnUOhWymCh2VJKplQ,Fabio Akita
